product_id,title,brand,category,price,price_numeric,budget_range,stock,url,description,tags,features,attributes,variations,image
3b01be9c7da16d2ea767b2cc7b7996ff,لاستیک جلو میتاس سایز 130/80/17,نامشخص,لاستیک موتور سیکلت,"8,800,000تومان",8800000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%d9%84%d8%a7%d8%b3%d8%aa%db%8c%da%a9-%d8%ac%d9%84%d9%88-%d9%85%db%8c%d8%aa%d8%a7%d8%b3-%d8%b3%d8%a7%db%8c%d8%b2-130-80-17/,محصول لاستیک جلو میتاس سایز 130/80/17 از برند نامشخص با ویژگی‌های دوال اسپرت برای لاستیک موتور سیکلت طراحی شده.,"[""اسپرت"", ""دوال اسپرت""]","[{""label"": ""سبک"", ""value"": ""دوال اسپرت""}]","[{""label"": ""سبک"", ""value"": ""دوال اسپرت""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2024/07/130.17-100x100.jpg
003b7cf6bfced5e9b9786b0007cfbf7a,بلوتوث کلاه کاسکت SOMAN مدل S6,Soman,لوازم کلاه کاسکت,"4,800,000تومان",4800000.0,زیر ۵ میلیون,26 عدد در انبار,https://starcyclet.com/%d8%a8%d9%84%d9%88%d8%aa%d9%88%d8%ab-%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%b3%d9%88%d9%85%d8%a7%d9%86-%d9%85%d8%af%d9%84-s6/,محصول بلوتوث کلاه کاسکت SOMAN مدل S6 از برند Soman با ویژگی‌های بلوتوث کلاه کاسکت برای کلاه کاسکت طراحی شده.,"[""Soman"", ""بلوتوث کلاه کاسکت""]","[{""label"": ""سبک"", ""value"": ""بلوتوث کلاه کاسکت""}]","[{""label"": ""سبک"", ""value"": ""بلوتوث کلاه کاسکت""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2024/12/soman-s6-100x100.jpg
186355c25d64e1249d0b4cc544438d5e,کلاه کاسکت فک ثابت SOMAN مدل X8 SNAKE-CARBON-RED,Soman,کلاه کاسکت,"24,000,000تومان",24000000.0,بیش از ۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%b3%d9%88%d9%85%d8%a7%d9%86-x8-leopard-red2/,محصول کلاه کاسکت فک ثابت SOMAN مدل X8 SNAKE-CARBON-RED از برند Soman با ویژگی‌های فک ثابت برای کلاه کاسکت طراحی شده.,"[""Soman"", ""فک ثابت""]","[{""label"": ""سبک"", ""value"": ""فک ثابت""}]","[{""label"": ""سبک"", ""value"": ""فک ثابت""}]","[{""size"": ""M"", ""stock"": ""1 عدد در انبار"", ""price"": ""24,000,000تومان"", ""price_numeric"": 24000000, ""budget_range"": ""بیش از ۲۰ میلیون""}, {""size"": ""L"", ""stock"": ""1 عدد در انبار"", ""price"": ""24,000,000تومان"", ""price_numeric"": 24000000, ""budget_range"": ""بیش از ۲۰ میلیون""}, {""size"": ""XL"", ""stock"": ""1 عدد در انبار"", ""price"": ""24,000,000تومان"", ""price_numeric"": 24000000, ""budget_range"": ""بیش از ۲۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""1 عدد در انبار"", ""price"": ""24,000,000تومان"", ""price_numeric"": 24000000, ""budget_range"": ""بیش از ۲۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/05/d5ce4f-100x100.jpg
2ce1138872f91c1df76a39eea56fadb3,کلاه کاسکت RED LINE مدل 956-4 BRIGHT-WHITE,ردلاین,کلاه کاسکت,"3,200,000تومان",3200000.0,زیر ۵ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%b1%d8%af%d9%84%d8%a7%db%8c%d9%86-956-hash-white/,محصول کلاه کاسکت RED LINE مدل 956-4 BRIGHT-WHITE از برند ردلاین با ویژگی‌های بدون فک: اسکوتر شهری برای کلاه کاسکت طراحی شده.,"[""شهری"", ""بدون فک: اسکوتر شهری"", ""بدون فک""]","[{""label"": ""سبک"", ""value"": ""بدون فک: اسکوتر شهری""}]","[{""label"": ""سبک"", ""value"": ""بدون فک: اسکوتر شهری""}]","[{""size"": ""L"", ""stock"": ""11 عدد در انبار"", ""price"": ""3,200,000تومان"", ""price_numeric"": 3200000, ""budget_range"": ""زیر ۵ میلیون""}, {""size"": ""XL"", ""stock"": ""11 عدد در انبار"", ""price"": ""3,200,000تومان"", ""price_numeric"": 3200000, ""budget_range"": ""زیر ۵ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/05/441a74-100x100.jpg
172709d29b61afdab290e720bf9d54f2,کلاه کاسکت اندرو LS2 مدل EXPLORER MX WHITE-BLUE-RED,Ls2,کلاه کاسکت,"19,500,000تومان",19500000.0,بیش از ۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-ls2-%d9%85%d8%af%d9%84-explorer-mx-rdbl/,محصول کلاه کاسکت اندرو LS2 مدل EXPLORER MX WHITE-BLUE-RED از برند Ls2 با ویژگی‌های فک ثابت ادونچرری و اندرو برای کلاه کاسکت طراحی شده.,"[""Ls2"", ""فک ثابت ادونچرری و اندرو""]","[{""label"": ""سبک"", ""value"": ""فک ثابت ادونچرری و اندرو""}]","[{""label"": ""سبک"", ""value"": ""فک ثابت ادونچرری و اندرو""}]","[{""size"": ""3XL"", ""stock"": ""1 عدد در انبار"", ""price"": ""19,500,000تومان"", ""price_numeric"": 19500000, ""budget_range"": ""۱۰-۲۰ میلیون""}, {""size"": ""XL"", ""stock"": ""2 عدد در انبار"", ""price"": ""19,500,000تومان"", ""price_numeric"": 19500000, ""budget_range"": ""۱۰-۲۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""4 عدد در انبار"", ""price"": ""19,500,000تومان"", ""price_numeric"": 19500000, ""budget_range"": ""۱۰-۲۰ میلیون""}, {""size"": ""L"", ""stock"": ""1 عدد در انبار"", ""price"": ""19,500,000تومان"", ""price_numeric"": 19500000, ""budget_range"": ""۱۰-۲۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/12/ls2-explorer-mx-red-100x100.jpg
c6560f5eaadfec48d81a0685a97202a2,شاخ کلاه کاسکت مشکی مدل H32,نامشخص,لوازم کلاه کاسکت,"185,000تومان",185000.0,زیر ۵ میلیون,12 عدد در انبار,https://starcyclet.com/%d8%b4%d8%a7%d8%ae-%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%86%d9%82%d8%b1%d9%87-%d8%a7%db%8c-%d9%85%d8%af%d9%84-h32-%da%a9%d9%be%db%8c/,محصول شاخ کلاه کاسکت مشکی مدل H32 از برند نامشخص با ویژگی‌های پلاستیک ABS (فلامنت PLA) برای لوازم کلاه کاسکت طراحی شده.,"[""پلاستیک abs (فلامنت pla)""]","[{""label"": ""جنس"", ""value"": ""پلاستیک ABS (فلامنت PLA)""}]","[{""label"": ""جنس"", ""value"": ""پلاستیک ABS (فلامنت PLA)""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2025/01/H32-BLACK-100x100.jpg
4ab5b49942407d30da30e48e57601a34,کلاه کاسکت وسپایی RED LINE مدل 936-5 MATT-BLACK-MOTOR,ردلاین,کلاه کاسکت,"4,000,000تومان",4000000.0,زیر ۵ میلیون,1 عدد در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%88%d8%b3%d9%be%d8%a7%db%8c%db%8c-%d8%b1%d8%af%d9%84%d8%a7%db%8c%d9%86-%d9%85%d8%af%d9%84-vintage/,محصول کلاه کاسکت وسپایی RED LINE مدل 936-5 MATT-BLACK-MOTOR از برند ردلاین با ویژگی‌های وسپایی، اسکوتر برای کلاه کاسکت طراحی شده.,"[""وسپایی، اسکوتر""]","[{""label"": ""سبک"", ""value"": ""وسپایی، اسکوتر""}]","[{""label"": ""سبک"", ""value"": ""وسپایی، اسکوتر""}]","[{""size"": ""L"", ""stock"": ""1 عدد در انبار"", ""price"": ""4,000,000تومان"", ""price_numeric"": 4000000, ""budget_range"": ""زیر ۵ میلیون""}, {""size"": ""XL"", ""stock"": ""2 عدد در انبار"", ""price"": ""4,000,000تومان"", ""price_numeric"": 4000000, ""budget_range"": ""زیر ۵ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/05/334883-100x100.jpg
dca59c541c7adf76dac32bfef30f555c,نوار دور رینگ شبرنگ مدل 100 PINK,نامشخص,لوازم جانبی موتورسیکلت,"100,000تومان",100000.0,زیر ۵ میلیون,5 عدد در انبار,https://starcyclet.com/%d9%86%d9%88%d8%a7%d8%b1-%d8%af%d9%88%d8%b1-%d8%b7%d9%88%d9%82%d9%87-%d9%85%d9%88%d8%aa%d9%88%d8%b1-%d8%b3%db%8c%da%a9%d9%84%d8%aa-%d9%85%d8%af%d9%84-pi25nk-%d8%a8%d8%b3%d8%aa%d9%87-16-%d8%b9%d8%af/,محصول نوار دور رینگ شبرنگ مدل 100 PINK از برند نامشخص با ویژگی‌های 1*9*34 سانتی‌متر برای لوازم جانبی موتورسیکلت طراحی شده.,"[""1*9*34 سانتی‌متر""]","[{""label"": ""ابعاد"", ""value"": ""1*9*34 سانتی‌متر""}]","[{""label"": ""ابعاد"", ""value"": ""1*9*34 سانتی‌متر""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2024/05/911fa7-100x100.jpg
c8562354ea30b23123a8f60849b675a8,لاستیک عقب میتاس سایز 150/80/18,نامشخص,لاستیک موتور سیکلت,"10,300,000تومان",10300000.0,بیش از ۱۰ میلیون,موجود در انبار,https://starcyclet.com/%d9%84%d8%a7%d8%b3%d8%aa%db%8c%da%a9-%d8%b9%d9%82%d8%a8-%d9%85%db%8c%d8%aa%d8%a7%d8%b3-%d8%b3%d8%a7%db%8c%d8%b2-150-80-18/,محصول لاستیک عقب میتاس سایز 150/80/18 از برند نامشخص با ویژگی‌های دوال اسپرت برای لاستیک موتور سیکلت طراحی شده.,"[""اسپرت"", ""دوال اسپرت""]","[{""label"": ""سبک"", ""value"": ""دوال اسپرت""}]","[{""label"": ""سبک"", ""value"": ""دوال اسپرت""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2024/07/e07-15018-100x100.jpg
e4c9aec0c7a28f1ff5d37b7bd77fa545,شلوار گارد دار موتور سواری SCOYCO مدل P105_GRAY,Scoyco,پوشاک موتورسواری,"8,200,000تومان",8200000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%d8%b4%d9%84%d9%88%d8%a7%d8%b1-%da%af%d8%a7%d8%b1%d8%af-%d8%af%d8%a7%d8%b1-%d9%85%d9%88%d8%aa%d9%88%d8%b1-%d8%b3%d9%88%d8%a7%d8%b1%db%8c-scoyco-%d9%85%d8%af%d9%84-p105_green/,محصول شلوار گارد دار موتور سواری SCOYCO مدل P105_GRAY از برند Scoyco با ویژگی‌های شلوار ضربه گیر دار برای پوشاک موتورسواری طراحی شده.,"[""Scoyco"", ""شلوار ضربه گیر دار""]","[{""label"": ""سبک"", ""value"": ""شلوار ضربه گیر دار""}]","[{""label"": ""سبک"", ""value"": ""شلوار ضربه گیر دار""}]","[{""size"": ""XL"", ""stock"": ""1 عدد در انبار"", ""price"": ""8,200,000تومان"", ""price_numeric"": 8200000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""3XL"", ""stock"": ""1 عدد در انبار"", ""price"": ""8,200,000تومان"", ""price_numeric"": 8200000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/03/P105-GREEN1-100x100.jpg
7b3e3875f712a04d6789837bc7472e2a,اکتان موتور سيکلت ARTMAN مدل N300 مناسب براي انواع موتور سيکلت ها,نامشخص,لوازم جانبی موتورسیکلت,"175,000تومان",175000.0,زیر ۵ میلیون,39 عدد در انبار,https://starcyclet.com/%d8%a7%da%a9%d8%aa%d8%a7%d9%86-%d8%b3%d9%88%d8%ae%d8%aa-%d9%85%d9%88%d8%aa%d9%88%d8%b1-%d8%b3%db%8c%da%a9%d9%84%d8%aa-artman/,محصول اکتان موتور سيکلت ARTMAN مدل N300 مناسب براي انواع موتور سيکلت ها از برند نامشخص با ویژگی‌های انواع موتورسیکلت های انژکتوری برای لوازم جانبی موتورسیکلت طراحی شده.,"[""انواع موتورسیکلت های انژکتوری""]","[{""label"": ""مناسب برای"", ""value"": ""انواع موتورسیکلت های انژکتوری""}]","[{""label"": ""مناسب برای"", ""value"": ""انواع موتورسیکلت های انژکتوری""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2024/07/253c9d-100x100.jpg
44b3f9178d31e6958c0a2a59e49102c9,کلاه کاسکت فک متحرک LS2 مدل FF345 BLACK-RED,Ls2,کلاه کاسکت,"14,500,000تومان",14500000.0,بیش از ۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%81%da%a9-%d9%85%d8%aa%d8%ad%d8%b1%da%a9-ls2-%d9%85%d8%af%d9%84-ff345-bkred/,محصول کلاه کاسکت فک متحرک LS2 مدل FF345 BLACK-RED از برند Ls2 با ویژگی‌های فک متحرک برای کلاه کاسکت طراحی شده.,"[""Ls2"", ""فک متحرک""]","[{""label"": ""سبک"", ""value"": ""فک متحرک""}]","[{""label"": ""سبک"", ""value"": ""فک متحرک""}]","[{""size"": ""XL"", ""stock"": ""1 عدد در انبار"", ""price"": ""14,500,000تومان"", ""price_numeric"": 14500000, ""budget_range"": ""۱۰-۲۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""2 عدد در انبار"", ""price"": ""14,500,000تومان"", ""price_numeric"": 14500000, ""budget_range"": ""۱۰-۲۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/01/ls2-ff345bkred-100x100.jpg
fa2382c47a63fa0c463950b9033a38b5,لاستیک ایران یاسا مدل 90/100/21 مناسب موتور سیکلت های تریل,ایران یاسا,لاستیک موتور سیکلت,"2,000,000تومان",2000000.0,زیر ۵ میلیون,موجود در انبار,https://starcyclet.com/%d9%84%d8%a7%d8%b3%d8%aa%db%8c%da%a9-%d8%a7%db%8c%d8%b1%d8%a7%d9%86-%db%8c%d8%a7%d8%b3%d8%a7-%d9%85%d8%af%d9%84-90-100-21-%d9%85%d9%86%d8%a7%d8%b3%d8%a8-%d9%85%d9%88%d8%aa%d9%88%d8%b1-%d8%b3%db%8c/,محصول لاستیک ایران یاسا مدل 90/100/21 مناسب موتور سیکلت های تریل از برند ایران یاسا با ویژگی‌های 90 میلی متر برای لاستیک موتور سیکلت طراحی شده.,"[""90 میلی متر""]","[{""label"": ""پهنا"", ""value"": ""90 میلی متر""}]","[{""label"": ""پهنا"", ""value"": ""90 میلی متر""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2025/02/80-100-21AYSAS-100x100.jpg
faa43af66bb082cd9562376798df1171,کلاه کاسکت فک ثابت SOMAN مدل 973 SHINING-BLUE-PURPLE-VISION-PLUS,Soman,کلاه کاسکت,"7,200,000تومان",7200000.0,۵-۱۰ میلیون,8 عدد در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%81%da%a9-%d8%ab%d8%a7%d8%a8%d8%aa-soman-%d9%85%d8%af%d9%84-973-shining-blue-purple-vision-plus/,"محصول کلاه کاسکت فک ثابت SOMAN مدل 973 SHINING-BLUE-PURPLE-VISION-PLUS از برند Soman با ویژگی‌های اسپرت , فک ثابت برای کلاه کاسکت طراحی شده.","[""اسپرت , فک ثابت"", ""Soman"", ""اسپرت"", ""فک ثابت""]","[{""label"": ""سبک"", ""value"": ""اسپرت , فک ثابت""}]","[{""label"": ""سبک"", ""value"": ""اسپرت , فک ثابت""}]","[{""size"": ""M"", ""stock"": ""8 عدد در انبار"", ""price"": ""7,200,000تومان"", ""price_numeric"": 7200000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""L"", ""stock"": ""8 عدد در انبار"", ""price"": ""7,200,000تومان"", ""price_numeric"": 7200000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""8 عدد در انبار"", ""price"": ""7,200,000تومان"", ""price_numeric"": 7200000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/05/973-shining-blue-purple-vision-plus3-64x64.jpg
04e02195f790510c3ee4662237685247,کیف روپایی موتورسواری چراغ دار MOTO CENTRIC مدل MC150,نامشخص,لوازم جانبی موتورسیکلت,"2,800,000تومان",2800000.0,زیر ۵ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%db%8c%d9%81-%d8%b1%d9%88%d9%be%d8%a7%db%8c%db%8c-%d9%85%d9%88%d8%aa%d9%88%d8%b1%d8%b3%d9%88%d8%a7%d8%b1%db%8c-%da%86%d8%b1%d8%a7%d8%ba-%d8%af%d8%a7%d8%b1-moto-centric-%d9%85%d8%af%d9%84-150/,محصول کیف روپایی موتورسواری چراغ دار MOTO CENTRIC مدل MC150 از برند نامشخص با ویژگی‌های کیف ادونچری موتورسیکلت برای لوازم جانبی موتورسیکلت طراحی شده.,"[""کیف ادونچری موتورسیکلت"", ""ادونچری""]","[{""label"": ""سبک"", ""value"": ""کیف ادونچری موتورسیکلت""}]","[{""label"": ""سبک"", ""value"": ""کیف ادونچری موتورسیکلت""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2025/01/kif-roopaee-led2-100x100.jpg
4aeb96bd284c27ced9ab783a176efb09,کاور ريموت موتورسيکلت ياماها مدل آيروکس,نامشخص,لوازم آیروکس و طرح آیروکس (NVX),"120,000تومان",120000.0,زیر ۵ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d8%a7%d9%88%d8%b1-%d8%b1%db%8c%d9%85%d9%88%d8%aa-%db%8c%d8%a7%d9%85%d8%a7%d9%87%d8%a7-%d8%a7%db%8c%d8%b1%d9%88%da%a9%d8%b3-%d8%b1%d9%86%da%af-%d9%85%d8%b4%da%a9%db%8c/,محصول کاور ريموت موتورسيکلت ياماها مدل آيروکس از برند نامشخص با ویژگی‌های مناسب برای استفاده‌های متنوع برای لوازم آیروکس و طرح آیروکس (NVX) طراحی شده.,[],"[{""label"": ""کاربرد"", ""value"": ""مناسب برای استفاده‌های متنوع""}]","[{""label"": ""کاربرد"", ""value"": ""مناسب برای استفاده‌های متنوع""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2024/05/cb1ac6-100x100.jpg
a0359e5737795d744138d270e2b621fb,پک قفل دیسک و قفل کابلی یونا مدل COMBO,نامشخص,لوازم جانبی موتورسیکلت,"2,750,000تومان",2750000.0,زیر ۵ میلیون,موجود در انبار,https://starcyclet.com/%d9%be%da%a9-%d9%82%d9%81%d9%84-%d8%af%db%8c%d8%b3%da%a9-%d9%88-%d9%82%d9%81%d9%84-%da%a9%d8%a7%d8%a8%d9%84%db%8c-%db%8c%d9%88%d9%86%d8%a7-%d9%85%d8%af%d9%84-combo/,محصول پک قفل دیسک و قفل کابلی یونا مدل COMBO از برند نامشخص با ویژگی‌های فولاد برای لوازم جانبی موتورسیکلت طراحی شده.,"[""فولاد""]","[{""label"": ""جنس بدنه"", ""value"": ""فولاد""}]","[{""label"": ""جنس بدنه"", ""value"": ""فولاد""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2025/01/PACK-COMBOYOUNA-100x100.jpg
ecbe4982ae85c67234bcc57a448d5fe1,کلاه کاسکت فک ثابت طرح AGV مدل OCTA-BLUE,نامشخص,کلاه کاسکت,"8,800,000تومان",8800000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d9%81%da%a9-%d8%ab%d8%a7%d8%a8%d8%aa-%d8%b7%d8%b1%d8%ad-agv-%d9%85%d8%af%d9%84-octa-blue/,محصول کلاه کاسکت فک ثابت طرح AGV مدل OCTA-BLUE از برند نامشخص با ویژگی‌های فک ثابت ریس برای کلاه کاسکت طراحی شده.,"[""فک ثابت ریس"", ""فک ثابت""]","[{""label"": ""سبک"", ""value"": ""فک ثابت ریس""}]","[{""label"": ""سبک"", ""value"": ""فک ثابت ریس""}]","[{""size"": ""L"", ""stock"": ""1 عدد در انبار"", ""price"": ""8,800,000تومان"", ""price_numeric"": 8800000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""1 عدد در انبار"", ""price"": ""8,800,000تومان"", ""price_numeric"": 8800000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/01/tarh-agvblu5-100x100.jpg
2778efb8036f7e326b6c5799284aab19,بوت کراسی TIGER مدل T3 ORANGE,نامشخص,لوازم جانبی موتورسیکلت,"10,800,000تومان",10800000.0,بیش از ۱۰ میلیون,موجود در انبار,https://starcyclet.com/%d8%a8%d9%88%d8%aa-%da%a9%d8%b1%d8%a7%d8%b3%db%8c-tiger-%d9%85%d8%af%d9%84-t3-orange/,محصول بوت کراسی TIGER مدل T3 ORANGE از برند نامشخص با ویژگی‌های بوت بلند کراسی برای لوازم جانبی موتورسیکلت طراحی شده.,"[""بوت بلند کراسی"", ""کراسی""]","[{""label"": ""سبک"", ""value"": ""بوت بلند کراسی""}]","[{""label"": ""سبک"", ""value"": ""بوت بلند کراسی""}]","[{""size"": ""44"", ""stock"": ""1 عدد در انبار"", ""price"": ""10,800,000تومان"", ""price_numeric"": 10800000, ""budget_range"": ""۱۰-۲۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2025/04/tiger-t3ornge2-100x100.jpg
a262baf92c754327310e6f702eb55cf5,کاپشن تابستانی موتورسواری STAR FIELD مدل 855 PINK,نامشخص,پوشاک موتورسواری,"7,500,000تومان",7500000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d8%a7%d9%be%d8%b4%d9%86-%da%af%d8%a7%d8%b1%d8%af-%d8%af%d8%a7%d8%b1-%d8%a7%d8%b3%d8%aa%d8%a7%d8%b1-%d9%85%d8%af%d9%84-855-pink/,محصول کاپشن تابستانی موتورسواری STAR FIELD مدل 855 PINK از برند نامشخص با ویژگی‌های کاپشن موتورسواری چهار فصل برای پوشاک موتورسواری طراحی شده.,"[""کاپشن موتورسواری چهار فصل""]","[{""label"": ""سبک"", ""value"": ""کاپشن موتورسواری چهار فصل""}]","[{""label"": ""سبک"", ""value"": ""کاپشن موتورسواری چهار فصل""}]","[{""size"": ""XL"", ""stock"": ""1 عدد در انبار"", ""price"": ""7,500,000تومان"", ""price_numeric"": 7500000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/11/STARFIELD-KNIGHT-855-PINK-100x100.jpg
d9c5658b942b1f14b2be978b8679a8ad,کلاه کاسکت SOMAN مدل SM958 MAT-BLACK,Soman,کلاه کاسکت,"12,500,000تومان",12500000.0,بیش از ۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%b3%d9%88%d9%85%d8%a7%d9%86-sm958-mat-black/,محصول کلاه کاسکت SOMAN مدل SM958 MAT-BLACK از برند Soman با ویژگی‌های کلاه کاسکت فک ثابت با قابلیت متحرک بودن شیشه جلو برای کلاه کاسکت طراحی شده.,"[""Soman"", ""فک ثابت"", ""کلاه کاسکت فک ثابت با قابلیت متحرک بودن شیشه جلو""]","[{""label"": ""سبک"", ""value"": ""کلاه کاسکت فک ثابت با قابلیت متحرک بودن شیشه جلو""}]","[{""label"": ""سبک"", ""value"": ""کلاه کاسکت فک ثابت با قابلیت متحرک بودن شیشه جلو""}]","[{""size"": ""M"", ""stock"": ""7 عدد در انبار"", ""price"": ""12,500,000تومان"", ""price_numeric"": 12500000, ""budget_range"": ""۱۰-۲۰ میلیون""}, {""size"": ""L"", ""stock"": ""7 عدد در انبار"", ""price"": ""12,500,000تومان"", ""price_numeric"": 12500000, ""budget_range"": ""۱۰-۲۰ میلیون""}, {""size"": ""XL"", ""stock"": ""7 عدد در انبار"", ""price"": ""12,500,000تومان"", ""price_numeric"": 12500000, ""budget_range"": ""۱۰-۲۰ میلیون""}, {""size"": ""XXL"", ""stock"": ""7 عدد در انبار"", ""price"": ""12,500,000تومان"", ""price_numeric"": 12500000, ""budget_range"": ""۱۰-۲۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/07/d6fa94.jpg
7fdc09b1e84fdfb8f43b17c5370de763,چادر موتور سیکلت ادونچری مدل ADVENTURE,نامشخص,لوازم جانبی موتورسیکلت,"850,000تومان",850000.0,زیر ۵ میلیون,9 عدد در انبار,https://starcyclet.com/%da%86%d8%a7%d8%af%d8%b1-%d9%85%d9%88%d8%aa%d9%88%d8%b1-%d8%b3%db%8c%da%a9%d9%84%d8%aa-%d8%a7%d8%af%d9%88%d9%86%da%86%d8%b1%db%8c-%d9%85%d8%af%d9%84-adventure/,محصول چادر موتور سیکلت ادونچری مدل ADVENTURE از برند نامشخص با ویژگی‌های پارچه گورتکس ضخیم برای لوازم جانبی موتورسیکلت طراحی شده.,"[""پارچه گورتکس ضخیم"", ""ادونچری""]","[{""label"": ""جنس"", ""value"": ""پارچه گورتکس ضخیم""}]","[{""label"": ""جنس"", ""value"": ""پارچه گورتکس ضخیم""}]",[],https://cdn.starcyclet.com/wp-content/uploads/2024/05/52212b-100x100.jpg
ae1c5dbad940a2e0165306886506826d,کلاه کاسکت بدون فک BEON مدل B110 Avenue-BLUE,Beon,کلاه کاسکت,"6,500,000تومان",6500000.0,۵-۱۰ میلیون,موجود در انبار,https://starcyclet.com/%da%a9%d9%84%d8%a7%d9%87-%da%a9%d8%a7%d8%b3%da%a9%d8%aa-%d8%af%d8%ae%d8%aa%d8%b1%d8%a7%d9%86%d9%87-beon-%d9%85%d8%af%d9%84-avenue-blue/,محصول کلاه کاسکت بدون فک BEON مدل B110 Avenue-BLUE از برند Beon با ویژگی‌های کلاه بدون فک شهری برای کلاه کاسکت طراحی شده.,"[""کلاه بدون فک شهری"", ""شهری"", ""بدون فک"", ""Beon""]","[{""label"": ""سبک"", ""value"": ""کلاه بدون فک شهری""}]","[{""label"": ""سبک"", ""value"": ""کلاه بدون فک شهری""}]","[{""size"": ""XXL"", ""stock"": ""13 عدد در انبار"", ""price"": ""6,500,000تومان"", ""price_numeric"": 6500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""XL"", ""stock"": ""13 عدد در انبار"", ""price"": ""6,500,000تومان"", ""price_numeric"": 6500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""L"", ""stock"": ""13 عدد در انبار"", ""price"": ""6,500,000تومان"", ""price_numeric"": 6500000, ""budget_range"": ""۵-۱۰ میلیون""}, {""size"": ""M"", ""stock"": ""13 عدد در انبار"", ""price"": ""6,500,000تومان"", ""price_numeric"": 6500000, ""budget_range"": ""۵-۱۰ میلیون""}]",https://cdn.starcyclet.com/wp-content/uploads/2024/10/beon-blue-4-100x100.jpg
